time,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d,block_height,halving_period,AdrActCnt2
2014-07-31,19719.153807493993,78.09559653744824,33589.641002308206,18791.62636222976,-94.52503030509027,3492304.283843912,38505819.72084574,8547764216.405909,-88.77397970618391,108396.52480235451,inf,inf,3847.4220321933985,40813413.06395491,6922490932.401315,-10.95220173127588,-89.16497046564287,842215.0814298146,-10.95220173127588,842215.0814298146,-29.02275700975331,inf,0.0,940028.0597879635,inf,inf,266.3180746843337,9.565656396959877,243.81280669991887,23459.274193548386,64784.161526824166,833.9668429756291,9181465.996278575,-97.57634959912112,23447.930295287493,-99.53944362641782,3968.2208361394223,2357.5131820986035,24154971.414098572,inf,inf,inf,338.6948670931258,inf,3927888.576451037
2014-08-31,29438.425375833038,-14.777260638297873,30913.73136602521,35351.70710931856,-80.0481463999314,2926744.1783650513,14065131.760616243,4830249601.375469,-89.31149729063132,85922.88410527034,inf,inf,3290.2485965954374,27137995.727129817,4254713362.1869416,-57.38863031914894,-87.92898402242336,354064.24218443636,-57.38863031914894,354064.24218443636,-48.37894610658946,inf,0.0,831317.7370586921,inf,-1505.3933100975178,241.1761309129083,9.214875632164476,219.2270449136381,35270.80255204836,64171.54038482444,417.1647265682183,4285428.811950295,-97.67119046245551,19076.53857984366,-99.83660394257922,1232.5093304544123,1574.7147403770275,13735991.656613307,inf,-29.676413725112617,inf,311.24107569361064,inf,8725085.736836573
2014-09-30,25957.488268156412,-14.553651938683497,29932.577633066678,35240.61872832835,-72.0990152609978,2377005.7316164393,8391946.936682612,3695273332.0183883,-30.293457406777012,498653.4585883187,inf,inf,19642.051595338424,141038114.75372192,3129754338.1303506,-57.27682596934175,-87.07914888994824,307217.14660320064,-57.27682596934175,307217.14660320064,-38.40208588775236,inf,0.0,718084.7738618535,inf,312.3291321781016,221.2377963318715,8.878588543583032,198.9441474622586,27921.922472498693,50962.98389137219,290.3022919999025,2770990.2649966404,-98.6606451268253,9460.403979577115,-99.76477042118223,1598.3098226996515,736.0642764306673,5945358.585078589,inf,-4.680781595384675,6.329813839320164,289.4761572010313,inf,6789826.948451091
2014-10-31,24409.0143053106,-20.780322307039867,29707.40941982429,36330.155627611675,-75.04394827293856,1033218.9283678605,4277771.641342388,2123258912.0623395,47.10840018576159,604317.0912149553,inf,inf,38292.94546207693,173589655.2361867,1658193976.161056,-60.39016115351994,-87.27935651264126,125902.90151916868,-60.39016115351994,125902.90151916868,1.971581087330776,-23.77878347943835,0.0,333205.38885871,inf,-122.66729068324065,202.56228636891817,8.517577885978532,180.66931140081292,27993.75736160188,47518.202665902245,128.6322890957331,810138.7642520216,-99.3174847306364,2272.452375932629,-99.8067152771951,681.8195381450469,245.62666093209634,1218238.6455277714,inf,-25.14822445949204,-24.192141832978077,268.9022126730936,inf,6006817.822179196
2014-11-30,22285.487084483902,-25.13115586393637,8704.534779623882,9837.601096240573,-76.84674687534716,412800.43049983715,1736410.272605985,775196673.4714808,-53.95477480491242,62441.23882715343,inf,inf,7565.723411394892,10250759.363282518,598693568.3071371,-62.565577931968186,-87.26073992554144,52556.01638384213,-62.565577931968186,52556.01638384213,-39.206910251091685,-59.810095427742404,0.0,140674.32181605732,-inf,-99.30423473945774,186.04362232194887,8.154233717039162,164.502102209049,4261.972737072712,20720.220854453295,262.71176696956815,515093.27228384983,-98.71410802068877,1732.6082497057414,-99.84296475136316,114.6847676040922,656.98208757937,1071591.8533882317,inf,-71.26887223635761,-62.089191625958584,250.57591291690397,inf,5011000.320095957
2014-12-31,22343.780839474526,-19.79315263908702,30368.76627979411,36895.568027516754,-67.03849610914608,388782.32852362696,1181170.1917461012,337903653.47296625,-34.79122255950443,91231.49954459602,inf,inf,14967.791343158404,20962998.529431503,279042312.37194484,-59.896576319543506,-85.61695934854257,56441.35205278756,-59.896576319543506,56441.35205278756,-58.02554180928854,-47.34155946664289,0.0,139861.87932017486,-inf,100.55425398786836,172.3078872097026,7.817211965771165,150.51346767520877,23308.982035928144,37243.333832111326,465.20427984141384,800903.18415006,-97.27875786573506,3758.122874857909,-98.74886035022938,1642.1836162778923,936.976609057452,1448102.5742629175,inf,-69.60310025728975,-70.98845576909554,235.47612882665763,inf,5037132.9837036375
2015-01-31,14592.995382453322,-12.206936640186006,14625.338791996233,16803.15487781653,-77.74905014179794,179822.75896140703,808540.7684122992,237186806.80182156,-33.21542365564946,41446.13058627327,inf,inf,5251.957330025843,3151872.6757106413,207931951.07651034,-56.10346832009301,-83.52593304831406,29666.08710986709,-56.10346832009301,29666.08710986709,-60.384559758391454,-68.92010980919927,0.0,67586.78308562041,-inf,-153.91511041530347,161.1418598436534,7.558966209434592,138.97297918927651,9597.163287229758,15524.536628420123,287.5680630713583,239740.05584261808,-93.75410276703191,3860.6861149976444,-98.18635547718286,1065.4948742391414,912.0118933522317,618398.6846284391,-18.37377222208717,-1.9974645804759494,-39.112715494047414,223.36822164338147,inf,2158741.133087946
2015-02-28,8603.785708948719,-24.200503054257993,10493.027038749266,14069.226522790035,-83.96548428730233,64843.8705166344,398754.76456646866,146524285.3992296,-53.61501091874546,11625.919348067324,inf,inf,2835.844377004957,722805.9733765674,109988868.97586182,-62.10025152712899,-85.15245158396012,9471.099218424159,-62.10025152712899,9471.099218424159,-21.98312498110411,-76.82495984866542,0.0,25324.58713216076,-inf,-102.2631086063263,149.9615755673596,7.427389299775822,127.56373167799437,6291.2573036139365,10324.393363928892,208.45643227593234,78661.86525471215,-95.06558753722435,1174.5806809841567,-99.33956697365879,70.90121599847592,403.26481655510975,127357.94631021397,-45.68289236808912,-30.46781240075379,-16.771014354429536,210.96984911058928,inf,757458.8566729996
2015-03-31,6336.465954782152,-7.160342717258262,6399.671777096269,6498.5233845862895,-69.60836360349222,77382.00180278766,253479.01210841493,68319039.80424269,-91.54928605568674,2574.8675410929186,inf,inf,245.41959410014158,109983.65528568142,65009311.63987319,-53.58017135862914,-81.08827188871676,14481.640865031663,-53.58017135862914,14481.640865031663,-0.8461466683282515,-35.138576569320435,0.0,31486.689985335084,-inf,-2421.299654740044,141.36322112634292,7.3260698105869215,118.45079020751075,3787.8150294921224,5820.447224484207,99.59438158206046,61638.53505230006,-95.4586141342055,1271.5983882810729,-98.85683632395732,263.4954093439103,205.64638480955796,92927.14261245412,-45.90874325079862,-32.662155187033385,-31.511147737886358,201.75538378015045,inf,414180.93987069704
2015-04-30,5154.9975235946395,-16.39150943396226,5831.639093138205,7031.1362855905245,-76.1874367990285,44279.7302011956,196220.01804231544,56956170.191663735,-92.53929080758964,1306.3255890798368,inf,inf,246.00873181094326,57366.63628015615,47609920.826529235,-58.19575471698113,-82.35931267573883,7616.074354276758,-58.19575471698113,7616.074354276758,-3.6655762722582086,-36.94210530837042,0.0,18729.548102888795,-inf,-124.76641353341648,132.9807852932992,7.213318623399068,109.39516795273305,4531.954707120563,5579.302763169684,79.08280348286911,26626.67791762261,-96.33495932998993,586.9046336684471,-98.64008353187043,167.34150860625746,89.28672859013489,33307.05657184309,-47.260726361176296,-47.514162084443775,-41.33875862151143,192.5923174084256,inf,276049.9897298579
2015-05-31,2547.233302716179,-33.74387891378543,2986.567652766461,4459.457007078798,-83.70147352433945,8543.997717777553,52214.86059903297,22692680.094562765,-95.00767762073797,83.56007339846632,inf,inf,18.71017993044004,4043.800085593709,15505132.05065811,-66.87193945689272,-85.43493212945347,1155.5043018127749,-66.87193945689272,1155.5043018127749,43.87355757213838,-55.7892416047407,0.0,3717.7886543240297,-inf,-99.80053553259808,122.44798997623865,7.044847072908755,99.5301661469553,2365.0297733532334,2714.7139666171006,9.670069053752561,4055.027270713491,-91.7470949615237,217.03735301914656,-98.02091792031369,-19.252844007220602,140.85064285818038,8603.820954593575,-48.17937844151592,-82.12848725357789,-73.9893760545913,180.66395557988582,inf,69978.44159009607
2015-06-30,1086.9434170011812,-29.955242966751918,1392.6037561048186,1994.1863340110312,-79.03404220604517,2775.835767600861,11717.283595759542,6026000.815988839,-94.08701942577348,-22.797652068285068,inf,inf,-32.604161713780435,760.9199516211662,4365470.253179912,-64.97762148337596,-83.9245679292004,360.0680782162131,-64.97762148337596,360.0680782162131,133.33135290656674,-39.04645046014822,0.0,1220.4309221837266,-inf,-99.8134837663105,113.70582131014721,6.893125192989125,91.34276343951836,1026.7384111278873,1258.0314675938216,-27.711982436009365,852.569437450798,-96.53816421996264,-53.43574926517694,-96.96792181151024,-60.89849374178314,-54.94014674278016,506.3101122206278,-55.621486699984516,-90.11029175652388,-86.47092522915727,170.84010557237224,inf,13988.3467516244
2015-07-31,1079.4561641433932,-6.735856735856737,2229.536601476901,2397.7711632295145,-50.68375827778719,4106.4722016790465,8426.417773778336,3213899.462253162,-84.54508606813,208.37415009958602,244.79199999999986,6510.561621075382,150.18180802281606,4883.9031458248755,2997117.166107674,-53.367928367928364,-77.8602464874332,830.2736651259993,-53.367928367928364,830.2736651259993,40.51237175688382,121.71971589995212,0.0,1896.3449304194044,-100.56819040987612,-198.24781824047014,107.80095782830199,6.793576098762832,83.9378055194598,1541.3843955415832,2342.3044033959245,41.344540754718004,2707.155678194955,-94.99807302926374,-0.43294994247414786,-93.73059372644926,23.02536662772543,-13.403214660962359,1630.8127041166238,-66.04399643661607,-67.65634535780435,-83.65520654896655,164.56415420023015,inf,13811.16843135847
2015-08-31,1279.9148054304546,5.076606448662235,1954.9369179783278,1861.0643403265058,-39.97453261203927,5058.8708373073305,8497.583350370724,2883240.297234089,-79.50592827380082,429.886236824549,190.816216216216,6668.6368223171185,219.17132279937834,8084.822755631677,3031892.663881052,-47.461696775668884,-74.41341607135752,1211.2470430514552,-47.461696775668884,1211.2470430514552,-29.22112096689825,158.30769772454204,0.0,2412.6030700399633,-100.34407935824139,-64.19923274416766,103.0665677365584,6.71393286503521,78.77435898083576,1437.554594566628,2214.541858309179,166.55094679506738,6697.00234446495,-87.14935001295837,223.4214864103903,-94.27007752069142,40.26698468638041,112.57601508621144,5299.306322827189,-74.18125670192126,-70.37170388764561,-69.85466117333515,159.70100339578698,inf,18941.64870246169
2015-09-30,1777.0245959269353,7.505412557132551,2713.1440298598927,2505.803024075632,-11.964415879267875,7826.393660263295,8930.757684952176,3282304.425824749,-75.84145166205809,839.6172542195741,inf,inf,411.49217862729915,19557.24993501798,3526343.3438573224,-46.24729372143372,-73.24078696364354,2012.1686270048642,-46.24729372143372,2012.1686270048642,-21.3538221554062,135.06070405364392,0.0,3841.733429793303,-100.49316715914185,-85.21515091868936,98.86033803097303,6.6401322619454195,74.44944056038578,2074.858126801304,2095.920068611903,122.09666382304162,8790.825971465518,-90.74972376027807,248.49694600420764,-97.3384882807234,4.560238544831829,85.45836157125251,6645.427139980879,-75.95264507301731,-66.63105725628449,-67.43459104352031,155.41370197194553,inf,35132.21333714675
2015-10-31,2510.4396888039246,21.632435316084297,3366.381536441958,2732.935219271296,53.60082796052011,14344.490673686665,9320.496087834223,3924258.8154706047,-72.98875912010394,1838.347688825198,inf,inf,592.910398999683,49287.93575692856,4768769.060840922,-39.18378234195785,-69.14167392156068,4323.693097315146,-39.18378234195785,4323.693097315146,-29.53309424103675,104.20403193602792,0.0,7220.67263698685,-100.6760541353797,-135.50700152412207,95.44018391832797,6.582616876247105,70.80738081768307,2485.9514106202846,2714.6062167212085,178.94018901519922,21083.464510456928,-86.67934324548008,896.1626745313386,-97.31319033453721,95.82636919586255,274.97441621091787,27928.982537706725,-78.06219138638852,-82.49133694648118,-72.30820710158034,152.09920763420322,inf,68043.95368882731
2015-11-30,3019.408093097064,12.3761179598743,3533.7514272214435,3139.518222967556,137.31170202853485,25048.90559331741,10521.367038513965,5550681.067472058,-70.83457703235048,3727.0337579094585,inf,inf,749.063821472249,110968.83068495283,6242647.288952439,-43.81194102006285,-70.96382056139257,7155.629022327975,-43.81194102006285,7155.629022327975,-22.041150858943936,75.5249033747715,0.0,12892.693378220662,-100.41149949767035,-240.14930677741395,91.73435426570747,6.512914999613839,67.15751473857719,2786.901282035732,3281.0556266329277,40.920680482274264,18762.34066699683,-95.85495404165573,486.85287507045325,-97.35708359751811,242.66602562715437,48.58990278861255,20866.994111613483,-71.74532326746507,-53.040576930499014,-62.682168151936445,148.38089234252777,inf,97207.0685127946
2015-12-31,3658.8320420400187,10.425299890948736,4028.6392370006424,3642.973176786083,99.76232968110368,22934.95693434323,11439.584944417926,7439285.13987365,-94.59521349555196,599.6697659143871,inf,inf,109.77562675155382,27181.040480719683,8205704.643495336,-44.78735005452563,-70.89456858197345,6605.6747494177425,-44.78735005452563,6605.6747494177425,-6.599153257113011,49.951495014184566,0.0,12056.875124400032,-98.10794424109393,-30.79580930188278,87.82310752416298,6.434397034091521,63.07476748972864,3527.9179801326477,4097.243714863428,1.9107688798129852,13583.265931851816,-94.1621965434646,696.8912258644826,-95.51700191842282,451.18737485461605,128.9001924328441,31398.025926521354,-61.95443762571319,-35.257702219454586,-46.89006431803499,144.42861516736338,inf,141188.18320266734
2016-01-31,3169.2184414228323,2.59274873524451,3205.999120546678,3128.5206890624736,12.882402003167392,12363.884571087125,10941.217652178928,8889715.51386645,-93.53859016914254,349.62850660755,inf,inf,97.70183216288375,13556.412569423852,9134852.996098584,-48.703625632377744,-72.3882939110475,3336.8808449620487,-48.703625632377744,3336.8808449620487,-23.169119629989986,-23.140527385250653,0.0,6610.373646612614,-95.84227631263673,-103.85385780844167,83.89278081182823,6.3472166581233225,59.52908144787508,2941.9886701223136,3561.7808513401465,154.83848618014292,16679.013487488628,-40.30133972543868,3751.5123774454955,-98.01188228168236,33.25403561745175,2259.5846167020172,151400.77306603402,-59.75347744730695,-46.555513481747845,-42.30428333174358,140.34529841915221,inf,106777.8921773913
2016-02-29,3196.402342805018,4.523536165327213,3445.0646369860665,3302.895428946576,31.752937837401717,14275.177485286345,10814.356201220307,10660884.74733786,-73.37552557497233,1968.6703408577457,93.33333333333327,17808.109347571084,706.7884770844838,62919.36898636485,11022443.934706861,-47.73823191733639,-71.30477609235085,3996.0516147257736,-47.73823191733639,3996.0516147257736,-44.04448205359665,-7.431747184553106,0.0,7783.879100501716,-84.69944390730335,-92.50536023690475,80.50353488161454,6.268826497857893,55.35821705448474,3001.472289203866,3545.015789236786,170.3915495434755,21933.339988104723,-78.98797223737992,1664.1412152625999,-94.5456633205455,336.57418050808303,643.1673918262212,62575.31544774295,-54.739906892388966,-39.70171575277788,-43.93993023057953,136.8481731110323,inf,108562.68405650415
2016-03-31,2956.2710625342024,-1.9490254872563728,3323.7306489283496,3364.9863087760195,35.36565320107825,15014.379193346622,11065.879165701197,10784348.37170877,-70.79941619051293,2368.49725570677,inf,inf,801.9237721699005,76108.40793285947,10567325.701090464,-50.97451274362819,-72.56027812616306,4046.2808552259808,-50.97451274362819,4046.2808552259808,-40.308452884227684,-27.9199668930749,0.0,8356.998388634984,-88.6086810714261,-218.92756111037843,76.97162056113875,6.18001535184638,52.25855346101487,2964.764143109496,3300.5780792894675,200.52407458225656,25333.050394715596,-80.17892231372927,1580.4118901818888,-95.45255452686186,286.03959502116743,605.2747862833306,59678.06626676308,-52.34832743491026,-58.06756367157888,-45.833430850115185,133.11968885385684,inf,93307.92807683942
2016-04-30,2672.5357937396248,5.914489311163895,3073.2051367774793,2886.8340772074794,35.031383313169286,15208.794075455438,11236.320928960484,10918899.644299407,-66.8210938455041,2818.6916413178456,199.99999999999994,25920.40813209761,878.3172169271197,86080.52030311334,11567852.380665671,-47.042755344418055,-69.81558897676321,4512.496131350292,-47.042755344418055,4512.496131350292,-13.518789458925273,-29.592189462094453,0.0,8622.44449432699,-76.38704110247849,150.77256069252894,74.03874843870774,6.105663620496271,49.39518804787395,2808.4879868189964,3141.9053340623195,99.81227000909631,17359.67867877054,-94.1287615825811,411.0137919780853,-96.9411413380449,165.8794770633621,88.33356725806118,16289.4872282551,-46.29098864335648,-61.05992143878528,-58.492400361782295,130.11139260416024,inf,76769.54727567411
2016-05-31,1725.1605081217913,4.666968735840515,1105.0686409785571,1028.1576057584498,37.69490219416731,15639.381960416807,11326.296595856656,11617024.607428309,-67.74094215650437,2854.7469326837754,-78.54806451612905,1864.0109091494387,231.37696866092776,30123.344550880294,12193123.21770829,-47.666515632079744,-69.66312339771441,4670.084655828866,-47.666515632079744,4670.084655828866,-3.0473424489284806,-21.82798798716633,0.0,9028.117102717652,-990.1698369357131,273.4019202304288,71.09403238391695,6.027019576320214,45.535937600318775,932.576691974333,1055.4226587988646,72.76345729168389,15707.357701662993,-92.47362907135519,590.4596528066421,-89.99654596394792,816.3958661655455,-10.498548392111273,8084.912448907226,-42.91439368803489,31.624205617724478,-29.704780692122203,127.07624168872957,inf,33212.10880407396
2016-06-30,1423.789597313479,-1.5435501653803696,735.8847415311212,755.3318774892812,49.34283995331719,17935.79773649719,11975.656657333842,12311147.600618651,-59.067649190478264,4276.435141713735,-72.72386666666668,2842.694936020532,189.58207029336342,31039.223590480036,12127461.18431828,-50.77177508269018,-70.96642887036404,5163.267858621767,-50.77177508269018,5163.267858621767,3.921900208741258,4.694562322580009,0.0,10543.942861308546,-357.18549508032226,106.77152012412768,68.13808464218563,5.94179983980514,41.71567541438797,599.1186435154871,664.9512484433508,59.903122831996924,17046.35652651174,-91.8936907974879,779.8510310677528,-75.27552368120098,2554.6320564115917,-32.664528668374494,7217.445869457962,-35.01877407169237,117.58222680298283,82.21246117029406,123.95650592614777,inf,23119.347368807743
2016-07-31,1235.9676194268693,-8.54808296668762,774.244232140197,853.1789724911725,16.30107468639721,13794.893453594028,11879.327702403347,11761258.453059737,-57.77611391301998,3444.4762750423683,-71.41806451612906,2284.5168761964796,207.76929963878908,25295.286440468524,10753236.597111944,-70.47454431175362,-82.2505078644116,2371.4375991630945,-70.47454431175362,2371.4375991630945,31.801432344833835,-9.504882131085978,0.0,8256.205165366777,-418.4871030582386,-87.08205076228822,64.68756919235052,5.846861702443928,37.90409023757271,625.5113872883333,671.825558103364,22.0765691124285,10046.504278888067,-89.58054714399317,785.9394743578615,-84.58481468321894,1169.0257274098149,-17.52156297788261,6788.895956204108,-13.717722064906756,46.54175349535752,73.4154677176859,120.65807521604665,inf,17748.09480157096
2016-08-31,1025.9116401845583,-4.714080754252925,683.7236195539373,723.7306557918963,-17.585024737538557,8536.606118461197,10359.529109105328,9628694.7404491,-57.50301146433352,2155.1511822507846,-64.35277419354841,1789.578446104495,173.83778428953985,14344.345582776354,9171693.472630352,-76.17852018856324,-85.37388580662156,1164.6586384130487,-76.17852018856324,1164.6586384130487,58.98084300626154,-23.72191975126976,0.0,5202.246039705297,942.7920430797785,-132.00129105781664,61.19202900177405,5.753208621667083,34.28550919723665,539.0429726108633,588.4018349389958,-1.284612894758974,5209.854943317236,-95.30139561578638,157.22922049100197,-82.040282562002,855.6453679643622,-66.55362531617796,1729.2375416484167,-18.09434867851236,-42.62559153802097,-20.261694936857523,117.54704506154003,inf,12576.770215030823
